product_id,product_name,category,sub_category,brand,model,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,case_size,display,battery_life,water_resistance,connectivity,health_features,sports_modes,features,description,purpose,image_url,product_url
400186,Samsung Galaxy Watch7,Electronics,Smartwatch,Samsung,Galaxy Watch7,37199,37999,2,4.8,23452,In Stock,ShopWise Store,1 Year,Black,42 mm,LCD,14 Days,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"5ATM Water Resistance, Heart Rate Monitor, Bluetooth Calling, Sleep Tracking","Samsung Galaxy Watch7 smartwatch featuring 5ATM Water Resistance, Heart Rate Monitor, Bluetooth Calling, Sleep Tracking. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400186.jpg,https://example.com/products/400186
400187,Noise ColorFit Ultra 3,Electronics,Smartwatch,Noise,ColorFit Ultra 3,6399,9499,33,4.6,14831,In Stock,ShopWise Store,1 Year,Green,46 mm,LCD,14 Days,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"SpO2 Monitoring, Bluetooth Calling, Women's Health Tracking, Heart Rate Monitor","Noise ColorFit Ultra 3 smartwatch featuring SpO2 Monitoring, Bluetooth Calling, Women's Health Tracking, Heart Rate Monitor. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400187.jpg,https://example.com/products/400187
400188,Amazfit Balance,Electronics,Smartwatch,Amazfit,Balance,6099,10899,44,4.5,11201,In Stock,ShopWise Store,1 Year,Blue,41 mm,AMOLED,5 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"GPS, Bluetooth Calling, Women's Health Tracking, Voice Assistant","Amazfit Balance smartwatch featuring GPS, Bluetooth Calling, Women's Health Tracking, Voice Assistant. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400188.jpg,https://example.com/products/400188
400189,Garmin Fenix 8,Electronics,Smartwatch,Garmin,Fenix 8,27199,29599,8,4.4,19075,In Stock,ShopWise Store,1 Year,Gold,42 mm,LCD,10 Days,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"SpO2 Monitoring, Stress Monitoring, Voice Assistant, Women's Health Tracking","Garmin Fenix 8 smartwatch featuring SpO2 Monitoring, Stress Monitoring, Voice Assistant, Women's Health Tracking. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400189.jpg,https://example.com/products/400189
400190,Noise ColorFit Pro 5,Electronics,Smartwatch,Noise,ColorFit Pro 5,2899,4199,31,4.4,9485,In Stock,ShopWise Store,1 Year,Gold,46 mm,AMOLED,18 Hours,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Voice Assistant, GPS, SpO2 Monitoring, 100+ Sports Modes","Noise ColorFit Pro 5 smartwatch featuring Voice Assistant, GPS, SpO2 Monitoring, 100+ Sports Modes. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400190.jpg,https://example.com/products/400190
400191,Samsung Galaxy Watch FE,Electronics,Smartwatch,Samsung,Galaxy Watch FE,32399,36699,12,4.1,8881,In Stock,ShopWise Store,1 Year,Black,49 mm,AMOLED,14 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"Heart Rate Monitor, AMOLED Display, GPS, 5ATM Water Resistance","Samsung Galaxy Watch FE smartwatch featuring Heart Rate Monitor, AMOLED Display, GPS, 5ATM Water Resistance. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400191.jpg,https://example.com/products/400191
400192,Garmin Venu 3,Electronics,Smartwatch,Garmin,Venu 3,91199,95999,5,5.0,22269,In Stock,ShopWise Store,1 Year,Gold,49 mm,LCD,5 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"Bluetooth Calling, 100+ Sports Modes, AMOLED Display, Stress Monitoring","Garmin Venu 3 smartwatch featuring Bluetooth Calling, 100+ Sports Modes, AMOLED Display, Stress Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400192.jpg,https://example.com/products/400192
400193,Amazfit Bip 5,Electronics,Smartwatch,Amazfit,Bip 5,23099,26699,13,5.0,6435,In Stock,ShopWise Store,1 Year,Green,42 mm,AMOLED,5 Days,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"GPS, Sleep Tracking, AMOLED Display, Stress Monitoring","Amazfit Bip 5 smartwatch featuring GPS, Sleep Tracking, AMOLED Display, Stress Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400193.jpg,https://example.com/products/400193
400194,Fire-Boltt Ninja Call Pro,Electronics,Smartwatch,Fire-Boltt,Ninja Call Pro,7699,9599,20,4.8,1457,In Stock,ShopWise Store,1 Year,Pink,49 mm,AMOLED,18 Hours,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"GPS, SpO2 Monitoring, Always-On Display, 5ATM Water Resistance","Fire-Boltt Ninja Call Pro smartwatch featuring GPS, SpO2 Monitoring, Always-On Display, 5ATM Water Resistance. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400194.jpg,https://example.com/products/400194
400195,Noise ColorFit Ultra 3,Electronics,Smartwatch,Noise,ColorFit Ultra 3,5299,8099,35,4.8,6632,In Stock,ShopWise Store,1 Year,Pink,49 mm,AMOLED,18 Hours,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"5ATM Water Resistance, GPS, Sleep Tracking, Stress Monitoring","Noise ColorFit Ultra 3 smartwatch featuring 5ATM Water Resistance, GPS, Sleep Tracking, Stress Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400195.jpg,https://example.com/products/400195
400196,Amazfit Balance,Electronics,Smartwatch,Amazfit,Balance,19699,23899,18,4.6,8038,In Stock,ShopWise Store,1 Year,Blue,44 mm,AMOLED,5 Days,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"GPS, Bluetooth Calling, Women's Health Tracking, Always-On Display","Amazfit Balance smartwatch featuring GPS, Bluetooth Calling, Women's Health Tracking, Always-On Display. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400196.jpg,https://example.com/products/400196
400197,Fire-Boltt Ninja Call Pro,Electronics,Smartwatch,Fire-Boltt,Ninja Call Pro,6699,8199,18,4.1,20061,In Stock,ShopWise Store,1 Year,Blue,42 mm,AMOLED,14 Days,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"SpO2 Monitoring, Bluetooth Calling, Heart Rate Monitor, 5ATM Water Resistance","Fire-Boltt Ninja Call Pro smartwatch featuring SpO2 Monitoring, Bluetooth Calling, Heart Rate Monitor, 5ATM Water Resistance. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400197.jpg,https://example.com/products/400197
400198,boAt Lunar Connect,Electronics,Smartwatch,boAt,Lunar Connect,4199,4799,13,4.5,8710,In Stock,ShopWise Store,1 Year,Black,46 mm,AMOLED,10 Days,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"5ATM Water Resistance, Stress Monitoring, 100+ Sports Modes, Always-On Display","boAt Lunar Connect smartwatch featuring 5ATM Water Resistance, Stress Monitoring, 100+ Sports Modes, Always-On Display. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400198.jpg,https://example.com/products/400198
400199,Noise Voyage,Electronics,Smartwatch,Noise,Voyage,5199,8399,38,5.0,17478,In Stock,ShopWise Store,1 Year,Gold,44 mm,AMOLED,7 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"SpO2 Monitoring, Stress Monitoring, AMOLED Display, Women's Health Tracking","Noise Voyage smartwatch featuring SpO2 Monitoring, Stress Monitoring, AMOLED Display, Women's Health Tracking. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400199.jpg,https://example.com/products/400199
400200,Samsung Galaxy Watch7,Electronics,Smartwatch,Samsung,Galaxy Watch7,25899,30099,14,4.5,14748,In Stock,ShopWise Store,1 Year,Pink,41 mm,AMOLED,5 Days,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"Always-On Display, 100+ Sports Modes, Women's Health Tracking, Bluetooth Calling","Samsung Galaxy Watch7 smartwatch featuring Always-On Display, 100+ Sports Modes, Women's Health Tracking, Bluetooth Calling. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400200.jpg,https://example.com/products/400200
400201,Fire-Boltt Visionary,Electronics,Smartwatch,Fire-Boltt,Visionary,3499,4799,27,4.5,14396,In Stock,ShopWise Store,1 Year,Blue,46 mm,AMOLED,5 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Always-On Display, Heart Rate Monitor, GPS, Bluetooth Calling","Fire-Boltt Visionary smartwatch featuring Always-On Display, Heart Rate Monitor, GPS, Bluetooth Calling. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400201.jpg,https://example.com/products/400201
400202,Samsung Galaxy Watch7,Electronics,Smartwatch,Samsung,Galaxy Watch7,20299,24299,16,4.2,119,In Stock,ShopWise Store,1 Year,Silver,41 mm,AMOLED,18 Hours,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"GPS, Voice Assistant, Stress Monitoring, Heart Rate Monitor","Samsung Galaxy Watch7 smartwatch featuring GPS, Voice Assistant, Stress Monitoring, Heart Rate Monitor. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400202.jpg,https://example.com/products/400202
400203,Amazfit Balance,Electronics,Smartwatch,Amazfit,Balance,14199,17099,17,4.2,9691,In Stock,ShopWise Store,1 Year,Silver,41 mm,AMOLED,14 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Stress Monitoring, Sleep Tracking, GPS, SpO2 Monitoring","Amazfit Balance smartwatch featuring Stress Monitoring, Sleep Tracking, GPS, SpO2 Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400203.jpg,https://example.com/products/400203
400204,Garmin Forerunner 165,Electronics,Smartwatch,Garmin,Forerunner 165,25499,30399,16,4.7,1544,In Stock,ShopWise Store,1 Year,Black,42 mm,LCD,18 Hours,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"Sleep Tracking, Stress Monitoring, Women's Health Tracking, 100+ Sports Modes","Garmin Forerunner 165 smartwatch featuring Sleep Tracking, Stress Monitoring, Women's Health Tracking, 100+ Sports Modes. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400204.jpg,https://example.com/products/400204
400205,boAt Wave Sigma,Electronics,Smartwatch,boAt,Wave Sigma,4899,5999,18,4.3,4701,In Stock,ShopWise Store,1 Year,Blue,42 mm,AMOLED,14 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"5ATM Water Resistance, GPS, Always-On Display, SpO2 Monitoring","boAt Wave Sigma smartwatch featuring 5ATM Water Resistance, GPS, Always-On Display, SpO2 Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400205.jpg,https://example.com/products/400205
400206,Apple Watch SE,Electronics,Smartwatch,Apple,Watch SE,38900,43100,10,4.2,20455,In Stock,ShopWise Store,1 Year,Black,46 mm,AMOLED,14 Days,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"Voice Assistant, 100+ Sports Modes, GPS, 5ATM Water Resistance","Apple Watch SE smartwatch featuring Voice Assistant, 100+ Sports Modes, GPS, 5ATM Water Resistance. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400206.jpg,https://example.com/products/400206
400207,Fire-Boltt Visionary,Electronics,Smartwatch,Fire-Boltt,Visionary,6099,6599,8,4.1,20576,In Stock,ShopWise Store,1 Year,Green,42 mm,LCD,7 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"SpO2 Monitoring, 100+ Sports Modes, Bluetooth Calling, Heart Rate Monitor","Fire-Boltt Visionary smartwatch featuring SpO2 Monitoring, 100+ Sports Modes, Bluetooth Calling, Heart Rate Monitor. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400207.jpg,https://example.com/products/400207
400208,Garmin Forerunner 165,Electronics,Smartwatch,Garmin,Forerunner 165,53299,54099,1,4.3,6271,In Stock,ShopWise Store,1 Year,Green,49 mm,AMOLED,14 Days,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"5ATM Water Resistance, Sleep Tracking, GPS, Stress Monitoring","Garmin Forerunner 165 smartwatch featuring 5ATM Water Resistance, Sleep Tracking, GPS, Stress Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400208.jpg,https://example.com/products/400208
400209,Garmin Forerunner 165,Electronics,Smartwatch,Garmin,Forerunner 165,97499,98299,1,4.9,14479,In Stock,ShopWise Store,1 Year,Blue,44 mm,AMOLED,10 Days,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"Always-On Display, GPS, Sleep Tracking, SpO2 Monitoring","Garmin Forerunner 165 smartwatch featuring Always-On Display, GPS, Sleep Tracking, SpO2 Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400209.jpg,https://example.com/products/400209
400210,Apple Watch Ultra 2,Electronics,Smartwatch,Apple,Watch Ultra 2,27100,30800,12,4.1,9744,In Stock,ShopWise Store,1 Year,Silver,41 mm,AMOLED,10 Days,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"100+ Sports Modes, 5ATM Water Resistance, Always-On Display, Stress Monitoring","Apple Watch Ultra 2 smartwatch featuring 100+ Sports Modes, 5ATM Water Resistance, Always-On Display, Stress Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400210.jpg,https://example.com/products/400210
400211,Samsung Galaxy Watch7,Electronics,Smartwatch,Samsung,Galaxy Watch7,29299,32199,9,4.1,15855,In Stock,ShopWise Store,1 Year,Silver,44 mm,AMOLED,14 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"Bluetooth Calling, Stress Monitoring, 100+ Sports Modes, Women's Health Tracking","Samsung Galaxy Watch7 smartwatch featuring Bluetooth Calling, Stress Monitoring, 100+ Sports Modes, Women's Health Tracking. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400211.jpg,https://example.com/products/400211
400212,Samsung Galaxy Watch FE,Electronics,Smartwatch,Samsung,Galaxy Watch FE,19199,19999,4,4.7,5667,In Stock,ShopWise Store,1 Year,Black,46 mm,AMOLED,10 Days,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Bluetooth Calling, Women's Health Tracking, Always-On Display, Sleep Tracking","Samsung Galaxy Watch FE smartwatch featuring Bluetooth Calling, Women's Health Tracking, Always-On Display, Sleep Tracking. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400212.jpg,https://example.com/products/400212
400213,Noise Voyage,Electronics,Smartwatch,Noise,Voyage,7199,10699,33,4.8,10986,In Stock,ShopWise Store,1 Year,Silver,46 mm,AMOLED,5 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Women's Health Tracking, GPS, Bluetooth Calling, AMOLED Display","Noise Voyage smartwatch featuring Women's Health Tracking, GPS, Bluetooth Calling, AMOLED Display. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400213.jpg,https://example.com/products/400213
400214,Garmin Fenix 8,Electronics,Smartwatch,Garmin,Fenix 8,26499,31199,15,4.9,14453,In Stock,ShopWise Store,1 Year,Silver,49 mm,AMOLED,5 Days,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"100+ Sports Modes, Bluetooth Calling, Women's Health Tracking, Stress Monitoring","Garmin Fenix 8 smartwatch featuring 100+ Sports Modes, Bluetooth Calling, Women's Health Tracking, Stress Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400214.jpg,https://example.com/products/400214
400215,boAt Lunar Connect,Electronics,Smartwatch,boAt,Lunar Connect,5399,7099,24,4.0,19046,In Stock,ShopWise Store,1 Year,Black,44 mm,LCD,18 Hours,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"100+ Sports Modes, Women's Health Tracking, Voice Assistant, Heart Rate Monitor","boAt Lunar Connect smartwatch featuring 100+ Sports Modes, Women's Health Tracking, Voice Assistant, Heart Rate Monitor. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400215.jpg,https://example.com/products/400215
400216,Samsung Galaxy Watch7,Electronics,Smartwatch,Samsung,Galaxy Watch7,33199,34999,5,5.0,10079,In Stock,ShopWise Store,1 Year,Gold,41 mm,AMOLED,5 Days,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Heart Rate Monitor, SpO2 Monitoring, Sleep Tracking, 5ATM Water Resistance","Samsung Galaxy Watch7 smartwatch featuring Heart Rate Monitor, SpO2 Monitoring, Sleep Tracking, 5ATM Water Resistance. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400216.jpg,https://example.com/products/400216
400217,Samsung Galaxy Watch Ultra,Electronics,Smartwatch,Samsung,Galaxy Watch Ultra,24999,29299,15,4.3,13669,In Stock,ShopWise Store,1 Year,Silver,42 mm,AMOLED,10 Days,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"SpO2 Monitoring, Stress Monitoring, GPS, 5ATM Water Resistance","Samsung Galaxy Watch Ultra smartwatch featuring SpO2 Monitoring, Stress Monitoring, GPS, 5ATM Water Resistance. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400217.jpg,https://example.com/products/400217
400218,Noise Voyage,Electronics,Smartwatch,Noise,Voyage,2999,3999,25,4.1,4584,In Stock,ShopWise Store,1 Year,Black,44 mm,AMOLED,10 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Bluetooth Calling, GPS, Voice Assistant, 100+ Sports Modes","Noise Voyage smartwatch featuring Bluetooth Calling, GPS, Voice Assistant, 100+ Sports Modes. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400218.jpg,https://example.com/products/400218
400219,Samsung Galaxy Watch FE,Electronics,Smartwatch,Samsung,Galaxy Watch FE,23299,26999,14,4.3,24902,In Stock,ShopWise Store,1 Year,Silver,46 mm,AMOLED,14 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Voice Assistant, Always-On Display, Women's Health Tracking, 5ATM Water Resistance","Samsung Galaxy Watch FE smartwatch featuring Voice Assistant, Always-On Display, Women's Health Tracking, 5ATM Water Resistance. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400219.jpg,https://example.com/products/400219
400220,boAt Xtend Pro,Electronics,Smartwatch,boAt,Xtend Pro,2899,3699,22,4.2,20691,In Stock,ShopWise Store,1 Year,Gold,41 mm,AMOLED,14 Days,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"Heart Rate Monitor, 100+ Sports Modes, Women's Health Tracking, Sleep Tracking","boAt Xtend Pro smartwatch featuring Heart Rate Monitor, 100+ Sports Modes, Women's Health Tracking, Sleep Tracking. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400220.jpg,https://example.com/products/400220
400221,Garmin Forerunner 165,Electronics,Smartwatch,Garmin,Forerunner 165,52699,55499,5,4.1,4305,In Stock,ShopWise Store,1 Year,Pink,42 mm,AMOLED,14 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"Sleep Tracking, Bluetooth Calling, Women's Health Tracking, Always-On Display","Garmin Forerunner 165 smartwatch featuring Sleep Tracking, Bluetooth Calling, Women's Health Tracking, Always-On Display. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400221.jpg,https://example.com/products/400221
400222,Garmin Venu 3,Electronics,Smartwatch,Garmin,Venu 3,81099,84299,4,4.7,17228,In Stock,ShopWise Store,1 Year,Pink,49 mm,LCD,10 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"AMOLED Display, 5ATM Water Resistance, Voice Assistant, Stress Monitoring","Garmin Venu 3 smartwatch featuring AMOLED Display, 5ATM Water Resistance, Voice Assistant, Stress Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400222.jpg,https://example.com/products/400222
400223,Amazfit Balance,Electronics,Smartwatch,Amazfit,Balance,7999,10199,22,4.6,23933,In Stock,ShopWise Store,1 Year,Pink,42 mm,AMOLED,7 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Women's Health Tracking, Voice Assistant, Always-On Display, Heart Rate Monitor","Amazfit Balance smartwatch featuring Women's Health Tracking, Voice Assistant, Always-On Display, Heart Rate Monitor. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400223.jpg,https://example.com/products/400223
400224,Garmin Forerunner 165,Electronics,Smartwatch,Garmin,Forerunner 165,31799,34899,9,4.6,24651,In Stock,ShopWise Store,1 Year,Pink,46 mm,AMOLED,18 Hours,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Heart Rate Monitor, Sleep Tracking, Women's Health Tracking, 100+ Sports Modes","Garmin Forerunner 165 smartwatch featuring Heart Rate Monitor, Sleep Tracking, Women's Health Tracking, 100+ Sports Modes. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400224.jpg,https://example.com/products/400224
400225,Garmin Fenix 8,Electronics,Smartwatch,Garmin,Fenix 8,39299,41499,5,4.8,9198,In Stock,ShopWise Store,1 Year,Blue,42 mm,AMOLED,10 Days,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"5ATM Water Resistance, GPS, Heart Rate Monitor, Women's Health Tracking","Garmin Fenix 8 smartwatch featuring 5ATM Water Resistance, GPS, Heart Rate Monitor, Women's Health Tracking. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400225.jpg,https://example.com/products/400225
400226,Samsung Galaxy Watch7,Electronics,Smartwatch,Samsung,Galaxy Watch7,21099,24599,14,4.6,8219,In Stock,ShopWise Store,1 Year,Pink,42 mm,AMOLED,10 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"Sleep Tracking, Always-On Display, Heart Rate Monitor, Stress Monitoring","Samsung Galaxy Watch7 smartwatch featuring Sleep Tracking, Always-On Display, Heart Rate Monitor, Stress Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400226.jpg,https://example.com/products/400226
400227,boAt Wave Sigma,Electronics,Smartwatch,boAt,Wave Sigma,3199,7499,57,4.4,13240,In Stock,ShopWise Store,1 Year,Silver,49 mm,AMOLED,18 Hours,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"100+ Sports Modes, Sleep Tracking, AMOLED Display, Stress Monitoring","boAt Wave Sigma smartwatch featuring 100+ Sports Modes, Sleep Tracking, AMOLED Display, Stress Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400227.jpg,https://example.com/products/400227
400228,boAt Xtend Pro,Electronics,Smartwatch,boAt,Xtend Pro,6799,9999,32,4.6,3888,In Stock,ShopWise Store,1 Year,Pink,46 mm,AMOLED,7 Days,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"100+ Sports Modes, Sleep Tracking, AMOLED Display, GPS","boAt Xtend Pro smartwatch featuring 100+ Sports Modes, Sleep Tracking, AMOLED Display, GPS. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400228.jpg,https://example.com/products/400228
400229,Noise ColorFit Ultra 3,Electronics,Smartwatch,Noise,ColorFit Ultra 3,5399,7499,28,4.2,2756,In Stock,ShopWise Store,1 Year,Black,49 mm,AMOLED,14 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",120+,"100+ Sports Modes, 5ATM Water Resistance, Voice Assistant, Heart Rate Monitor","Noise ColorFit Ultra 3 smartwatch featuring 100+ Sports Modes, 5ATM Water Resistance, Voice Assistant, Heart Rate Monitor. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400229.jpg,https://example.com/products/400229
400230,Garmin Forerunner 165,Electronics,Smartwatch,Garmin,Forerunner 165,72699,75599,4,4.3,4294,In Stock,ShopWise Store,1 Year,Pink,49 mm,AMOLED,18 Hours,5ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",100+,"Bluetooth Calling, 100+ Sports Modes, GPS, Heart Rate Monitor","Garmin Forerunner 165 smartwatch featuring Bluetooth Calling, 100+ Sports Modes, GPS, Heart Rate Monitor. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400230.jpg,https://example.com/products/400230
400231,Fire-Boltt Visionary,Electronics,Smartwatch,Fire-Boltt,Visionary,3299,6799,51,4.2,2004,In Stock,ShopWise Store,1 Year,Black,41 mm,AMOLED,7 Days,IP68,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"Stress Monitoring, Bluetooth Calling, Sleep Tracking, SpO2 Monitoring","Fire-Boltt Visionary smartwatch featuring Stress Monitoring, Bluetooth Calling, Sleep Tracking, SpO2 Monitoring. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400231.jpg,https://example.com/products/400231
400232,Apple Watch Series 10,Electronics,Smartwatch,Apple,Watch Series 10,69000,71300,3,4.2,1981,In Stock,ShopWise Store,1 Year,Silver,42 mm,AMOLED,7 Days,10ATM,Bluetooth 5.3,"Heart Rate, SpO2, Sleep",150+,"SpO2 Monitoring, Stress Monitoring, Heart Rate Monitor, 100+ Sports Modes","Apple Watch Series 10 smartwatch featuring SpO2 Monitoring, Stress Monitoring, Heart Rate Monitor, 100+ Sports Modes. Suitable for fitness tracking, daily health monitoring and notifications.","Fitness, Health, Daily Use",https://example.com/images/smartwatch/400232.jpg,https://example.com/products/400232
