product_id,product_name,category,sub_category,brand,model,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,battery_life,bluetooth_version,water_resistance,noise_cancellation,features,description,purpose,image_url,product_url
300216,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,3599,5299,32,4.0,1572,In Stock,ShopWise Store,1 Year,Purple,30 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"ANC, ENC, IPX5 Water Resistant, Low Latency Mode","Noise Buds Combat X true wireless earbuds featuring ANC, ENC, IPX5 Water Resistant, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300216.jpg,https://example.com/products/300216
300217,boAt Airdopes 311 Pro,Electronics,Earbuds,boAt,Airdopes 311 Pro,2699,3799,29,4.1,3756,In Stock,ShopWise Store,1 Year,Purple,36 Hours,Bluetooth 5.3,IPX5,ENC,"ENC, Touch Controls, Dual Device Pairing, Fast Charging","boAt Airdopes 311 Pro true wireless earbuds featuring ENC, Touch Controls, Dual Device Pairing, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300217.jpg,https://example.com/products/300217
300218,Nothing Ear,Electronics,Earbuds,Nothing,Ear,6399,8299,23,4.8,1586,In Stock,ShopWise Store,1 Year,White,45 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Fast Charging, Bluetooth 5.4, Dual Device Pairing, Bluetooth 5.3","Nothing Ear true wireless earbuds featuring Fast Charging, Bluetooth 5.4, Dual Device Pairing, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300218.jpg,https://example.com/products/300218
300219,JBL Live Pro 2,Electronics,Earbuds,JBL,Live Pro 2,7299,8099,10,4.4,19187,In Stock,ShopWise Store,1 Year,Purple,30 Hours,Bluetooth 5.4,IPX5,ENC,"Low Latency Mode, Fast Charging, Dual Device Pairing, Bluetooth 5.3","JBL Live Pro 2 true wireless earbuds featuring Low Latency Mode, Fast Charging, Dual Device Pairing, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300219.jpg,https://example.com/products/300219
300220,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,4399,6999,37,4.5,4200,In Stock,ShopWise Store,1 Year,White,40 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Fast Charging, Transparency Mode, Low Latency Mode, Dual Device Pairing","Realme Buds T310 true wireless earbuds featuring Fast Charging, Transparency Mode, Low Latency Mode, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300220.jpg,https://example.com/products/300220
300221,JBL Tune Buds,Electronics,Earbuds,JBL,Tune Buds,6899,9599,28,4.7,7725,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"Bluetooth 5.4, Low Latency Mode, Touch Controls, Bluetooth 5.3","JBL Tune Buds true wireless earbuds featuring Bluetooth 5.4, Low Latency Mode, Touch Controls, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300221.jpg,https://example.com/products/300221
300222,Nothing Ear,Electronics,Earbuds,Nothing,Ear,12499,14999,17,4.8,2069,In Stock,ShopWise Store,1 Year,Purple,45 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"IPX5 Water Resistant, ANC, Dual Device Pairing, Bluetooth 5.3","Nothing Ear true wireless earbuds featuring IPX5 Water Resistant, ANC, Dual Device Pairing, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300222.jpg,https://example.com/products/300222
300223,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,6899,7299,5,4.2,19272,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.4,IPX5,ENC,"Touch Controls, ANC, Fast Charging, Bluetooth 5.4","OnePlus Buds Pro 3 true wireless earbuds featuring Touch Controls, ANC, Fast Charging, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300223.jpg,https://example.com/products/300223
300224,Realme Buds Air 6,Electronics,Earbuds,Realme,Buds Air 6,3899,4899,20,4.6,11229,In Stock,ShopWise Store,1 Year,Purple,36 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Transparency Mode, Low Latency Mode, Bluetooth 5.4, Touch Controls","Realme Buds Air 6 true wireless earbuds featuring Transparency Mode, Low Latency Mode, Bluetooth 5.4, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300224.jpg,https://example.com/products/300224
300225,JBL Live Pro 2,Electronics,Earbuds,JBL,Live Pro 2,4799,6399,25,4.4,18438,In Stock,ShopWise Store,1 Year,Purple,30 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"ANC, IPX5 Water Resistant, Low Latency Mode, Fast Charging","JBL Live Pro 2 true wireless earbuds featuring ANC, IPX5 Water Resistant, Low Latency Mode, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300225.jpg,https://example.com/products/300225
300226,Sony WF-XB700,Electronics,Earbuds,Sony,WF-XB700,8499,10799,21,4.6,7756,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Transparency Mode, ENC, IPX5 Water Resistant, Low Latency Mode","Sony WF-XB700 true wireless earbuds featuring Transparency Mode, ENC, IPX5 Water Resistant, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300226.jpg,https://example.com/products/300226
300227,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,2899,3699,22,4.1,6065,In Stock,ShopWise Store,1 Year,Green,40 Hours,Bluetooth 5.4,IPX4,ENC,"ENC, Dual Device Pairing, Bluetooth 5.3, IPX5 Water Resistant","Noise Buds Combat X true wireless earbuds featuring ENC, Dual Device Pairing, Bluetooth 5.3, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300227.jpg,https://example.com/products/300227
300228,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,9699,12399,22,4.7,15211,In Stock,ShopWise Store,1 Year,Purple,50 Hours,Bluetooth 5.3,IPX4,ENC,"Dual Device Pairing, ENC, IPX5 Water Resistant, Touch Controls","OnePlus Buds 3 true wireless earbuds featuring Dual Device Pairing, ENC, IPX5 Water Resistant, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300228.jpg,https://example.com/products/300228
300229,Realme Buds Air 6,Electronics,Earbuds,Realme,Buds Air 6,5499,6899,20,4.2,3232,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.3,IPX7,ANC,"ANC, ENC, Touch Controls, IPX5 Water Resistant","Realme Buds Air 6 true wireless earbuds featuring ANC, ENC, Touch Controls, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300229.jpg,https://example.com/products/300229
300230,boAt Airdopes 141,Electronics,Earbuds,boAt,Airdopes 141,2499,4399,43,4.7,1415,In Stock,ShopWise Store,1 Year,Purple,45 Hours,Bluetooth 5.3,IPX5,ENC,"ENC, Low Latency Mode, Fast Charging, Dual Device Pairing","boAt Airdopes 141 true wireless earbuds featuring ENC, Low Latency Mode, Fast Charging, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300230.jpg,https://example.com/products/300230
300231,boAt Airdopes 170,Electronics,Earbuds,boAt,Airdopes 170,2399,4799,50,4.7,7344,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.3,IPX7,ENC,"Bluetooth 5.4, IPX5 Water Resistant, ENC, Bluetooth 5.3","boAt Airdopes 170 true wireless earbuds featuring Bluetooth 5.4, IPX5 Water Resistant, ENC, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300231.jpg,https://example.com/products/300231
300232,boAt Airdopes 311 Pro,Electronics,Earbuds,boAt,Airdopes 311 Pro,3599,5799,38,4.2,11765,In Stock,ShopWise Store,1 Year,Purple,30 Hours,Bluetooth 5.4,IPX4,ENC,"IPX5 Water Resistant, Bluetooth 5.4, Fast Charging, Dual Device Pairing","boAt Airdopes 311 Pro true wireless earbuds featuring IPX5 Water Resistant, Bluetooth 5.4, Fast Charging, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300232.jpg,https://example.com/products/300232
300233,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,10799,11399,5,4.4,3754,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.3,IPX7,ANC,"Transparency Mode, ANC, IPX5 Water Resistant, Fast Charging","OnePlus Buds Pro 3 true wireless earbuds featuring Transparency Mode, ANC, IPX5 Water Resistant, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300233.jpg,https://example.com/products/300233
300234,boAt Airdopes 141,Electronics,Earbuds,boAt,Airdopes 141,3499,4499,22,4.2,220,In Stock,ShopWise Store,1 Year,Green,45 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Bluetooth 5.4, Bluetooth 5.3, Dual Device Pairing, Low Latency Mode","boAt Airdopes 141 true wireless earbuds featuring Bluetooth 5.4, Bluetooth 5.3, Dual Device Pairing, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300234.jpg,https://example.com/products/300234
300235,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),12799,14399,11,4.6,3776,In Stock,ShopWise Store,1 Year,White,30 Hours,Bluetooth 5.4,IPX5,ENC,"Fast Charging, ENC, Bluetooth 5.4, Transparency Mode","Nothing Ear (a) true wireless earbuds featuring Fast Charging, ENC, Bluetooth 5.4, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300235.jpg,https://example.com/products/300235
300236,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,7799,8099,4,4.1,13566,In Stock,ShopWise Store,1 Year,Purple,45 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"ENC, Dual Device Pairing, Touch Controls, ANC","OnePlus Nord Buds 3 true wireless earbuds featuring ENC, Dual Device Pairing, Touch Controls, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300236.jpg,https://example.com/products/300236
300237,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,4899,7199,32,4.2,19468,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.4,IPX5,ENC,"ANC, Bluetooth 5.4, IPX5 Water Resistant, ENC","Noise Buds Combat X true wireless earbuds featuring ANC, Bluetooth 5.4, IPX5 Water Resistant, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300237.jpg,https://example.com/products/300237
300238,boAt Airdopes 170,Electronics,Earbuds,boAt,Airdopes 170,2699,5599,52,5.0,3461,In Stock,ShopWise Store,1 Year,Blue,45 Hours,Bluetooth 5.3,IPX7,ENC,"Bluetooth 5.4, Fast Charging, Touch Controls, ANC","boAt Airdopes 170 true wireless earbuds featuring Bluetooth 5.4, Fast Charging, Touch Controls, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300238.jpg,https://example.com/products/300238
300239,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,5499,6999,21,4.6,10047,In Stock,ShopWise Store,1 Year,Black,40 Hours,Bluetooth 5.3,IPX5,ANC,"ANC, Transparency Mode, Bluetooth 5.3, Dual Device Pairing","Samsung Galaxy Buds FE true wireless earbuds featuring ANC, Transparency Mode, Bluetooth 5.3, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300239.jpg,https://example.com/products/300239
300240,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,4199,6999,40,4.7,1161,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.3,IPX5,ANC,"Dual Device Pairing, IPX5 Water Resistant, Low Latency Mode, Bluetooth 5.4","OnePlus Nord Buds 3 true wireless earbuds featuring Dual Device Pairing, IPX5 Water Resistant, Low Latency Mode, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300240.jpg,https://example.com/products/300240
300241,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),13599,15999,15,4.9,14700,In Stock,ShopWise Store,1 Year,Green,30 Hours,Bluetooth 5.3,IPX7,ENC,"Touch Controls, Bluetooth 5.4, Dual Device Pairing, Low Latency Mode","Nothing Ear (a) true wireless earbuds featuring Touch Controls, Bluetooth 5.4, Dual Device Pairing, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300241.jpg,https://example.com/products/300241
300242,Sony WF-C700N,Electronics,Earbuds,Sony,WF-C700N,20599,22199,7,4.9,16825,In Stock,ShopWise Store,1 Year,Green,45 Hours,Bluetooth 5.3,IPX5,ENC,"ENC, Fast Charging, Bluetooth 5.4, IPX5 Water Resistant","Sony WF-C700N true wireless earbuds featuring ENC, Fast Charging, Bluetooth 5.4, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300242.jpg,https://example.com/products/300242
300243,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),10199,11299,10,4.6,19344,In Stock,ShopWise Store,1 Year,Black,30 Hours,Bluetooth 5.3,IPX7,ENC,"ANC, Transparency Mode, Bluetooth 5.4, Touch Controls","Nothing Ear (a) true wireless earbuds featuring ANC, Transparency Mode, Bluetooth 5.4, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300243.jpg,https://example.com/products/300243
300244,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),12099,13499,10,4.9,9065,In Stock,ShopWise Store,1 Year,White,36 Hours,Bluetooth 5.4,IPX4,ANC,"Low Latency Mode, Bluetooth 5.3, ENC, ANC","Nothing Ear (a) true wireless earbuds featuring Low Latency Mode, Bluetooth 5.3, ENC, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300244.jpg,https://example.com/products/300244
300245,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,6499,7499,13,4.1,3451,In Stock,ShopWise Store,1 Year,Green,45 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Fast Charging, ENC, Transparency Mode, Touch Controls","Realme Buds T310 true wireless earbuds featuring Fast Charging, ENC, Transparency Mode, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300245.jpg,https://example.com/products/300245
300246,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,5999,7599,21,4.4,14153,In Stock,ShopWise Store,1 Year,Green,30 Hours,Bluetooth 5.4,IPX4,ANC,"ENC, Bluetooth 5.4, Transparency Mode, Touch Controls","Samsung Galaxy Buds FE true wireless earbuds featuring ENC, Bluetooth 5.4, Transparency Mode, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300246.jpg,https://example.com/products/300246
300247,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,Galaxy Buds2 Pro,15799,17999,12,4.5,14028,In Stock,ShopWise Store,1 Year,Black,40 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Bluetooth 5.3, ANC, IPX5 Water Resistant, Touch Controls","Samsung Galaxy Buds2 Pro true wireless earbuds featuring Bluetooth 5.3, ANC, IPX5 Water Resistant, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300247.jpg,https://example.com/products/300247
300248,Sony WF-1000XM5,Electronics,Earbuds,Sony,WF-1000XM5,6799,7199,6,4.4,14073,In Stock,ShopWise Store,1 Year,Green,40 Hours,Bluetooth 5.4,IPX4,ENC,"Bluetooth 5.3, Transparency Mode, Touch Controls, Fast Charging","Sony WF-1000XM5 true wireless earbuds featuring Bluetooth 5.3, Transparency Mode, Touch Controls, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300248.jpg,https://example.com/products/300248
300249,Sony WF-1000XM5,Electronics,Earbuds,Sony,WF-1000XM5,12499,13599,8,4.5,4655,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.3,IPX7,ANC,"Dual Device Pairing, ENC, Touch Controls, Bluetooth 5.4","Sony WF-1000XM5 true wireless earbuds featuring Dual Device Pairing, ENC, Touch Controls, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300249.jpg,https://example.com/products/300249
300250,Nothing Ear,Electronics,Earbuds,Nothing,Ear,9899,10999,10,5.0,13799,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Touch Controls, IPX5 Water Resistant, ENC, Dual Device Pairing","Nothing Ear true wireless earbuds featuring Touch Controls, IPX5 Water Resistant, ENC, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300250.jpg,https://example.com/products/300250
300251,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,5499,6999,21,4.8,4294,In Stock,ShopWise Store,1 Year,White,40 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Transparency Mode, ENC, ANC, IPX5 Water Resistant","OnePlus Nord Buds 3 true wireless earbuds featuring Transparency Mode, ENC, ANC, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300251.jpg,https://example.com/products/300251
300252,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,Galaxy Buds2 Pro,10899,11899,8,4.9,13130,In Stock,ShopWise Store,1 Year,Blue,40 Hours,Bluetooth 5.3,IPX4,ANC,"Dual Device Pairing, Bluetooth 5.3, IPX5 Water Resistant, ENC","Samsung Galaxy Buds2 Pro true wireless earbuds featuring Dual Device Pairing, Bluetooth 5.3, IPX5 Water Resistant, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300252.jpg,https://example.com/products/300252
300253,JBL Live Pro 2,Electronics,Earbuds,JBL,Live Pro 2,11199,11599,3,4.9,1577,In Stock,ShopWise Store,1 Year,White,40 Hours,Bluetooth 5.4,IPX5,ANC,"IPX5 Water Resistant, Transparency Mode, Bluetooth 5.4, Touch Controls","JBL Live Pro 2 true wireless earbuds featuring IPX5 Water Resistant, Transparency Mode, Bluetooth 5.4, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300253.jpg,https://example.com/products/300253
300254,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,Galaxy Buds2 Pro,16699,19399,14,4.9,3058,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.4,IPX7,ANC,"Bluetooth 5.3, Touch Controls, ANC, ENC","Samsung Galaxy Buds2 Pro true wireless earbuds featuring Bluetooth 5.3, Touch Controls, ANC, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300254.jpg,https://example.com/products/300254
300255,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,Galaxy Buds2 Pro,12699,14999,15,4.3,14704,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.3,IPX7,ANC,"Dual Device Pairing, Bluetooth 5.4, ENC, Fast Charging","Samsung Galaxy Buds2 Pro true wireless earbuds featuring Dual Device Pairing, Bluetooth 5.4, ENC, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300255.jpg,https://example.com/products/300255
300256,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,4999,7499,33,4.1,19794,In Stock,ShopWise Store,1 Year,Purple,30 Hours,Bluetooth 5.3,IPX5,ANC,"IPX5 Water Resistant, Bluetooth 5.3, Transparency Mode, Fast Charging","Realme Buds T310 true wireless earbuds featuring IPX5 Water Resistant, Bluetooth 5.3, Transparency Mode, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300256.jpg,https://example.com/products/300256
300257,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,1599,3299,52,4.8,4089,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.3,IPX7,ANC,"Bluetooth 5.3, Touch Controls, IPX5 Water Resistant, Dual Device Pairing","Noise Buds Combat X true wireless earbuds featuring Bluetooth 5.3, Touch Controls, IPX5 Water Resistant, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300257.jpg,https://example.com/products/300257
300258,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,11499,14099,18,4.5,17588,In Stock,ShopWise Store,1 Year,Purple,36 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"IPX5 Water Resistant, Touch Controls, Transparency Mode, ANC","OnePlus Nord Buds 3 true wireless earbuds featuring IPX5 Water Resistant, Touch Controls, Transparency Mode, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300258.jpg,https://example.com/products/300258
300259,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,7199,9599,25,4.3,19282,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Touch Controls, IPX5 Water Resistant, ANC, Bluetooth 5.4","OnePlus Buds Pro 3 true wireless earbuds featuring Touch Controls, IPX5 Water Resistant, ANC, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300259.jpg,https://example.com/products/300259
300260,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,4499,5099,12,4.9,7569,In Stock,ShopWise Store,1 Year,Black,40 Hours,Bluetooth 5.3,IPX4,ANC,"ENC, Low Latency Mode, Touch Controls, Fast Charging","OnePlus Buds 3 true wireless earbuds featuring ENC, Low Latency Mode, Touch Controls, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300260.jpg,https://example.com/products/300260
300261,boAt Airdopes 141,Electronics,Earbuds,boAt,Airdopes 141,2299,5199,56,4.2,7885,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.3,IPX4,ENC,"Transparency Mode, Touch Controls, Bluetooth 5.4, ANC","boAt Airdopes 141 true wireless earbuds featuring Transparency Mode, Touch Controls, Bluetooth 5.4, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300261.jpg,https://example.com/products/300261
300262,Sony WF-1000XM5,Electronics,Earbuds,Sony,WF-1000XM5,4999,5599,11,4.7,3663,In Stock,ShopWise Store,1 Year,Green,40 Hours,Bluetooth 5.4,IPX5,ANC,"IPX5 Water Resistant, Dual Device Pairing, ENC, Low Latency Mode","Sony WF-1000XM5 true wireless earbuds featuring IPX5 Water Resistant, Dual Device Pairing, ENC, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300262.jpg,https://example.com/products/300262
300263,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,10799,12499,14,4.7,16593,In Stock,ShopWise Store,1 Year,Blue,45 Hours,Bluetooth 5.4,IPX4,ENC,"Low Latency Mode, Bluetooth 5.4, Touch Controls, IPX5 Water Resistant","Samsung Galaxy Buds FE true wireless earbuds featuring Low Latency Mode, Bluetooth 5.4, Touch Controls, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300263.jpg,https://example.com/products/300263
300264,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,1699,4599,63,4.3,6000,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.4,IPX5,ANC,"Touch Controls, ENC, Transparency Mode, Bluetooth 5.4","Realme Buds T310 true wireless earbuds featuring Touch Controls, ENC, Transparency Mode, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300264.jpg,https://example.com/products/300264
300265,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,3899,5399,28,4.4,4722,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Transparency Mode, Bluetooth 5.4, ENC, Touch Controls","OnePlus Nord Buds 3 true wireless earbuds featuring Transparency Mode, Bluetooth 5.4, ENC, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300265.jpg,https://example.com/products/300265
300266,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,6299,8399,25,4.3,1256,In Stock,ShopWise Store,1 Year,Black,40 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"IPX5 Water Resistant, Bluetooth 5.4, ANC, Dual Device Pairing","OnePlus Nord Buds 3 true wireless earbuds featuring IPX5 Water Resistant, Bluetooth 5.4, ANC, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300266.jpg,https://example.com/products/300266
300267,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,3099,5599,45,4.1,10584,In Stock,ShopWise Store,1 Year,White,36 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"ENC, IPX5 Water Resistant, Low Latency Mode, Transparency Mode","OnePlus Buds 3 true wireless earbuds featuring ENC, IPX5 Water Resistant, Low Latency Mode, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300267.jpg,https://example.com/products/300267
300268,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,6299,9099,31,4.2,8879,In Stock,ShopWise Store,1 Year,Black,50 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Transparency Mode, Bluetooth 5.4, IPX5 Water Resistant, Touch Controls","OnePlus Nord Buds 3 true wireless earbuds featuring Transparency Mode, Bluetooth 5.4, IPX5 Water Resistant, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300268.jpg,https://example.com/products/300268
