product_id,product_name,category,sub_category,brand,model,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,ram,storage,display,camera,battery,operating_system,connectivity,features,description,purpose,image_url,product_url
100048,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,Redmi Note 14,57000,60000,5,4.7,2786,In Stock,ShopWise Store,1 Year,Blue,12GB,128GB,LCD 120Hz,50MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 12GB RAM, 128GB, 50MP Camera, 5500mAh, 5G","Xiaomi Redmi Note 14 smartphone with LCD 120Hz, 12GB RAM, 128GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100048.jpg,https://example.com/products/100048
100049,Apple iPhone 15,Electronics,Smartphone,Apple,iPhone 15,132500,139000,5,4.0,23825,In Stock,ShopWise Store,1 Year,Black,12GB,128GB,FHD+ AMOLED,50MP,5000mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 12GB RAM, 128GB, 50MP Camera, 5000mAh, 5G","Apple iPhone 15 smartphone with FHD+ AMOLED, 12GB RAM, 128GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100049.jpg,https://example.com/products/100049
100050,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,74500,85000,12,4.2,9070,In Stock,ShopWise Store,1 Year,Silver,8GB,512GB,OLED 120Hz,108MP,4500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 8GB RAM, 512GB, 108MP Camera, 4500mAh, 5G","Apple iPhone 16 Pro smartphone with OLED 120Hz, 8GB RAM, 512GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100050.jpg,https://example.com/products/100050
100051,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,Redmi Note 13,21000,30000,30,4.0,8785,In Stock,ShopWise Store,1 Year,Green,6GB,256GB,FHD+ AMOLED,48MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 6GB RAM, 256GB, 48MP Camera, 5500mAh, 5G","Xiaomi Redmi Note 13 smartphone with FHD+ AMOLED, 6GB RAM, 256GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100051.jpg,https://example.com/products/100051
100052,Samsung Galaxy A55,Electronics,Smartphone,Samsung,Galaxy A55,74000,77500,5,5.0,8311,In Stock,ShopWise Store,1 Year,White,8GB,512GB,OLED 120Hz,48MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 8GB RAM, 512GB, 48MP Camera, 4500mAh, 5G","Samsung Galaxy A55 smartphone with OLED 120Hz, 8GB RAM, 512GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100052.jpg,https://example.com/products/100052
100053,Realme Realme 13,Electronics,Smartphone,Realme,Realme 13,39000,45500,14,4.7,13733,In Stock,ShopWise Store,1 Year,Blue,8GB,512GB,FHD+ AMOLED,50MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 8GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","Realme Realme 13 smartphone with FHD+ AMOLED, 8GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100053.jpg,https://example.com/products/100053
100054,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,43500,45500,4,4.5,8253,In Stock,ShopWise Store,1 Year,Purple,6GB,256GB,FHD+ AMOLED,108MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 6GB RAM, 256GB, 108MP Camera, 5500mAh, 5G","OnePlus Nord CE4 smartphone with FHD+ AMOLED, 6GB RAM, 256GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100054.jpg,https://example.com/products/100054
100055,Samsung Galaxy A55,Electronics,Smartphone,Samsung,Galaxy A55,94500,100000,6,4.0,7040,In Stock,ShopWise Store,1 Year,Silver,8GB,256GB,AMOLED 120Hz,64MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 8GB RAM, 256GB, 64MP Camera, 5500mAh, 5G","Samsung Galaxy A55 smartphone with AMOLED 120Hz, 8GB RAM, 256GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100055.jpg,https://example.com/products/100055
100056,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,103000,112500,8,4.6,22738,In Stock,ShopWise Store,1 Year,Green,12GB,256GB,AMOLED 120Hz,48MP,5500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 12GB RAM, 256GB, 48MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro smartphone with AMOLED 120Hz, 12GB RAM, 256GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100056.jpg,https://example.com/products/100056
100057,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,Galaxy S24 Ultra,78000,85000,8,4.3,11838,In Stock,ShopWise Store,1 Year,Silver,12GB,256GB,LCD 120Hz,50MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 12GB RAM, 256GB, 50MP Camera, 5500mAh, 5G","Samsung Galaxy S24 Ultra smartphone with LCD 120Hz, 12GB RAM, 256GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100057.jpg,https://example.com/products/100057
100058,Realme Realme 13,Electronics,Smartphone,Realme,Realme 13,12000,18500,35,4.7,8559,In Stock,ShopWise Store,1 Year,Blue,12GB,256GB,FHD+ AMOLED,108MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 12GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","Realme Realme 13 smartphone with FHD+ AMOLED, 12GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100058.jpg,https://example.com/products/100058
100059,Apple iPhone 15 Plus,Electronics,Smartphone,Apple,iPhone 15 Plus,73500,75500,3,4.6,12134,In Stock,ShopWise Store,1 Year,Silver,6GB,256GB,FHD+ AMOLED,50MP,4500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 6GB RAM, 256GB, 50MP Camera, 4500mAh, 5G","Apple iPhone 15 Plus smartphone with FHD+ AMOLED, 6GB RAM, 256GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100059.jpg,https://example.com/products/100059
100060,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,OnePlus 12R,62500,65000,4,4.5,1829,In Stock,ShopWise Store,1 Year,Blue,8GB,256GB,OLED 120Hz,108MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 8GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","OnePlus OnePlus 12R smartphone with OLED 120Hz, 8GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100060.jpg,https://example.com/products/100060
100061,OnePlus Nord 4,Electronics,Smartphone,OnePlus,Nord 4,59500,68500,13,4.7,4116,In Stock,ShopWise Store,1 Year,Purple,8GB,256GB,AMOLED 120Hz,108MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 8GB RAM, 256GB, 108MP Camera, 5500mAh, 5G","OnePlus Nord 4 smartphone with AMOLED 120Hz, 8GB RAM, 256GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100061.jpg,https://example.com/products/100061
100062,Samsung Galaxy S24,Electronics,Smartphone,Samsung,Galaxy S24,71000,78000,9,4.2,11202,In Stock,ShopWise Store,1 Year,Silver,16GB,128GB,AMOLED 120Hz,50MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 16GB RAM, 128GB, 50MP Camera, 5000mAh, 5G","Samsung Galaxy S24 smartphone with AMOLED 120Hz, 16GB RAM, 128GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100062.jpg,https://example.com/products/100062
100063,Samsung Galaxy A35,Electronics,Smartphone,Samsung,Galaxy A35,91000,92500,2,4.9,19409,In Stock,ShopWise Store,1 Year,Green,6GB,128GB,OLED 120Hz,48MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 6GB RAM, 128GB, 48MP Camera, 5000mAh, 5G","Samsung Galaxy A35 smartphone with OLED 120Hz, 6GB RAM, 128GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100063.jpg,https://example.com/products/100063
100064,Realme GT 6,Electronics,Smartphone,Realme,GT 6,20500,27500,25,4.3,14670,In Stock,ShopWise Store,1 Year,Black,16GB,256GB,FHD+ AMOLED,48MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 16GB RAM, 256GB, 48MP Camera, 4500mAh, 5G","Realme GT 6 smartphone with FHD+ AMOLED, 16GB RAM, 256GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100064.jpg,https://example.com/products/100064
100065,Apple iPhone 15,Electronics,Smartphone,Apple,iPhone 15,136500,141500,4,4.4,13470,In Stock,ShopWise Store,1 Year,Blue,12GB,128GB,AMOLED 120Hz,50MP,5000mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 12GB RAM, 128GB, 50MP Camera, 5000mAh, 5G","Apple iPhone 15 smartphone with AMOLED 120Hz, 12GB RAM, 128GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100065.jpg,https://example.com/products/100065
100066,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,54500,62500,13,4.3,6721,In Stock,ShopWise Store,1 Year,Purple,16GB,512GB,LCD 120Hz,48MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 16GB RAM, 512GB, 48MP Camera, 5500mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 16GB RAM, 512GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100066.jpg,https://example.com/products/100066
100067,Realme Realme 13,Electronics,Smartphone,Realme,Realme 13,44000,45500,3,4.1,6718,In Stock,ShopWise Store,1 Year,Green,8GB,512GB,FHD+ AMOLED,50MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 8GB RAM, 512GB, 50MP Camera, 5000mAh, 5G","Realme Realme 13 smartphone with FHD+ AMOLED, 8GB RAM, 512GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100067.jpg,https://example.com/products/100067
100068,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,OnePlus 12R,41500,45500,9,4.7,14362,In Stock,ShopWise Store,1 Year,Black,12GB,128GB,LCD 120Hz,108MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 12GB RAM, 128GB, 108MP Camera, 4500mAh, 5G","OnePlus OnePlus 12R smartphone with LCD 120Hz, 12GB RAM, 128GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100068.jpg,https://example.com/products/100068
100069,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,Galaxy S24 Ultra,38500,40500,5,4.9,14208,In Stock,ShopWise Store,1 Year,White,8GB,256GB,FHD+ AMOLED,108MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 8GB RAM, 256GB, 108MP Camera, 5000mAh, 5G","Samsung Galaxy S24 Ultra smartphone with FHD+ AMOLED, 8GB RAM, 256GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100069.jpg,https://example.com/products/100069
100070,Apple iPhone 16 Pro Max,Electronics,Smartphone,Apple,iPhone 16 Pro Max,120500,130000,7,4.3,11555,In Stock,ShopWise Store,1 Year,Blue,8GB,512GB,AMOLED 120Hz,50MP,4500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 8GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","Apple iPhone 16 Pro Max smartphone with AMOLED 120Hz, 8GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100070.jpg,https://example.com/products/100070
100071,Samsung Galaxy A55,Electronics,Smartphone,Samsung,Galaxy A55,54500,64500,16,4.1,13461,In Stock,ShopWise Store,1 Year,Black,12GB,512GB,AMOLED 120Hz,50MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5000mAh, 5G","Samsung Galaxy A55 smartphone with AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100071.jpg,https://example.com/products/100071
100072,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,154500,159500,3,4.9,24997,In Stock,ShopWise Store,1 Year,Blue,8GB,512GB,OLED 120Hz,48MP,4500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 8GB RAM, 512GB, 48MP Camera, 4500mAh, 5G","Apple iPhone 16 Pro smartphone with OLED 120Hz, 8GB RAM, 512GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100072.jpg,https://example.com/products/100072
100073,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,26000,34500,25,4.6,4915,In Stock,ShopWise Store,1 Year,White,8GB,256GB,LCD 120Hz,48MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 8GB RAM, 256GB, 48MP Camera, 5000mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 8GB RAM, 256GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100073.jpg,https://example.com/products/100073
100074,Samsung Galaxy S24,Electronics,Smartphone,Samsung,Galaxy S24,82000,83000,1,4.5,13270,In Stock,ShopWise Store,1 Year,Green,6GB,128GB,FHD+ AMOLED,108MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 6GB RAM, 128GB, 108MP Camera, 5500mAh, 5G","Samsung Galaxy S24 smartphone with FHD+ AMOLED, 6GB RAM, 128GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100074.jpg,https://example.com/products/100074
100075,Samsung Galaxy A35,Electronics,Smartphone,Samsung,Galaxy A35,51000,56000,9,4.5,22753,In Stock,ShopWise Store,1 Year,Silver,8GB,128GB,LCD 120Hz,50MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 8GB RAM, 128GB, 50MP Camera, 4500mAh, 5G","Samsung Galaxy A35 smartphone with LCD 120Hz, 8GB RAM, 128GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100075.jpg,https://example.com/products/100075
100076,Samsung Galaxy A55,Electronics,Smartphone,Samsung,Galaxy A55,18500,28500,35,4.2,5542,In Stock,ShopWise Store,1 Year,Silver,8GB,128GB,OLED 120Hz,64MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 8GB RAM, 128GB, 64MP Camera, 5500mAh, 5G","Samsung Galaxy A55 smartphone with OLED 120Hz, 8GB RAM, 128GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100076.jpg,https://example.com/products/100076
100077,Apple iPhone 16,Electronics,Smartphone,Apple,iPhone 16,88000,99000,11,4.5,13124,In Stock,ShopWise Store,1 Year,White,16GB,128GB,OLED 120Hz,50MP,4500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 16GB RAM, 128GB, 50MP Camera, 4500mAh, 5G","Apple iPhone 16 smartphone with OLED 120Hz, 16GB RAM, 128GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100077.jpg,https://example.com/products/100077
100078,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,Redmi Note 14,52500,63500,17,4.9,12432,In Stock,ShopWise Store,1 Year,White,16GB,128GB,LCD 120Hz,50MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 16GB RAM, 128GB, 50MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 14 smartphone with LCD 120Hz, 16GB RAM, 128GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100078.jpg,https://example.com/products/100078
100079,OnePlus Nord 4,Electronics,Smartphone,OnePlus,Nord 4,34000,38500,12,4.9,22067,In Stock,ShopWise Store,1 Year,Silver,8GB,128GB,OLED 120Hz,108MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 8GB RAM, 128GB, 108MP Camera, 4500mAh, 5G","OnePlus Nord 4 smartphone with OLED 120Hz, 8GB RAM, 128GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100079.jpg,https://example.com/products/100079
100080,Apple iPhone 16,Electronics,Smartphone,Apple,iPhone 16,81000,85500,5,4.3,8758,In Stock,ShopWise Store,1 Year,Blue,12GB,128GB,LCD 120Hz,108MP,5000mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 12GB RAM, 128GB, 108MP Camera, 5000mAh, 5G","Apple iPhone 16 smartphone with LCD 120Hz, 12GB RAM, 128GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100080.jpg,https://example.com/products/100080
100081,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,75000,82500,9,4.2,21206,In Stock,ShopWise Store,1 Year,Blue,6GB,256GB,LCD 120Hz,108MP,5500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 6GB RAM, 256GB, 108MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro smartphone with LCD 120Hz, 6GB RAM, 256GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100081.jpg,https://example.com/products/100081
100082,Samsung Galaxy S24,Electronics,Smartphone,Samsung,Galaxy S24,41500,47500,13,4.1,24843,In Stock,ShopWise Store,1 Year,Silver,6GB,512GB,OLED 120Hz,108MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 6GB RAM, 512GB, 108MP Camera, 4500mAh, 5G","Samsung Galaxy S24 smartphone with OLED 120Hz, 6GB RAM, 512GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100082.jpg,https://example.com/products/100082
100083,Realme Realme 13,Electronics,Smartphone,Realme,Realme 13,41500,52000,20,4.6,562,In Stock,ShopWise Store,1 Year,Green,16GB,128GB,AMOLED 120Hz,48MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 16GB RAM, 128GB, 48MP Camera, 4500mAh, 5G","Realme Realme 13 smartphone with AMOLED 120Hz, 16GB RAM, 128GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100083.jpg,https://example.com/products/100083
100084,Apple iPhone 16,Electronics,Smartphone,Apple,iPhone 16,57500,69000,17,4.4,12736,In Stock,ShopWise Store,1 Year,Blue,6GB,256GB,LCD 120Hz,108MP,5500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 6GB RAM, 256GB, 108MP Camera, 5500mAh, 5G","Apple iPhone 16 smartphone with LCD 120Hz, 6GB RAM, 256GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100084.jpg,https://example.com/products/100084
100085,Samsung Galaxy A35,Electronics,Smartphone,Samsung,Galaxy A35,100500,103500,3,4.2,23308,In Stock,ShopWise Store,1 Year,Green,12GB,128GB,LCD 120Hz,108MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 12GB RAM, 128GB, 108MP Camera, 4500mAh, 5G","Samsung Galaxy A35 smartphone with LCD 120Hz, 12GB RAM, 128GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100085.jpg,https://example.com/products/100085
100086,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,OnePlus 12R,34000,42500,20,4.6,7020,In Stock,ShopWise Store,1 Year,White,8GB,256GB,AMOLED 120Hz,50MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 8GB RAM, 256GB, 50MP Camera, 5500mAh, 5G","OnePlus OnePlus 12R smartphone with AMOLED 120Hz, 8GB RAM, 256GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100086.jpg,https://example.com/products/100086
100087,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,49000,58000,16,4.5,3428,In Stock,ShopWise Store,1 Year,Silver,16GB,256GB,OLED 120Hz,48MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 16GB RAM, 256GB, 48MP Camera, 5500mAh, 5G","OnePlus Nord CE4 smartphone with OLED 120Hz, 16GB RAM, 256GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100087.jpg,https://example.com/products/100087
